"Plot Title: 20385335_RAN3_20m_temp_light"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 20385335, SEN S/N: 20385335)","Intensity, Lux (LGR S/N: 20385335, SEN S/N: 20385335)","Coupler Attached (LGR S/N: 20385335)","Coupler Detached (LGR S/N: 20385335)","Host Connected (LGR S/N: 20385335)","Stopped (LGR S/N: 20385335)","End Of File (LGR S/N: 20385335)"
475,18/11/07 02:30:00,28.655,0.0,,,,,
476,18/11/07 02:35:00,28.655,0.0,,,,,
477,18/11/07 02:40:00,28.655,0.0,,,,,
478,18/11/07 02:45:00,28.655,0.0,,,,,
479,18/11/07 02:50:00,28.655,0.0,,,,,
480,18/11/07 02:55:00,28.655,0.0,,,,,
481,18/11/07 03:00:00,28.655,0.0,,,,,
482,18/11/07 03:05:00,28.655,0.0,,,,,
483,18/11/07 03:10:00,28.655,0.0,,,,,
484,18/11/07 03:15:00,28.655,0.0,,,,,
485,18/11/07 03:20:00,28.655,0.0,,,,,
486,18/11/07 03:25:00,28.655,0.0,,,,,
487,18/11/07 03:30:00,28.655,0.0,,,,,
488,18/11/07 03:35:00,28.655,0.0,,,,,
489,18/11/07 03:40:00,28.655,0.0,,,,,
490,18/11/07 03:45:00,28.655,0.0,,,,,
491,18/11/07 03:50:00,28.655,0.0,,,,,
492,18/11/07 03:55:00,28.655,0.0,,,,,
493,18/11/07 04:00:00,28.655,0.0,,,,,
494,18/11/07 04:05:00,28.655,0.0,,,,,
495,18/11/07 04:10:00,28.655,21.5,,,,,
496,18/11/07 04:15:00,28.655,53.8,,,,,
497,18/11/07 04:20:00,28.655,96.9,,,,,
498,18/11/07 04:25:00,28.655,150.7,,,,,
499,18/11/07 04:30:00,28.655,226.0,,,,,
500,18/11/07 04:35:00,28.655,301.4,,,,,
501,18/11/07 04:40:00,28.655,430.6,,,,,
502,18/11/07 04:45:00,28.655,538.2,,,,,
503,18/11/07 04:50:00,28.655,731.9,,,,,
504,18/11/07 04:55:00,28.655,807.3,,,,,
505,18/11/07 05:00:00,28.655,1141.0,,,,,
506,18/11/07 05:05:00,28.754,1270.1,,,,,
507,18/11/07 05:10:00,28.754,1463.9,,,,,
508,18/11/07 05:15:00,28.754,1636.1,,,,,
509,18/11/07 05:20:00,28.655,1980.6,,,,,
510,18/11/07 05:25:00,28.655,2152.8,,,,,
511,18/11/07 05:30:00,28.655,1097.9,,,,,
512,18/11/07 05:35:00,28.754,2669.5,,,,,
513,18/11/07 05:40:00,28.754,2755.6,,,,,
514,18/11/07 05:45:00,28.754,3272.2,,,,,
515,18/11/07 05:50:00,28.754,3616.7,,,,,
516,18/11/07 05:55:00,28.754,2497.2,,,,,
517,18/11/07 06:00:00,28.853,3788.9,,,,,
518,18/11/07 06:05:00,28.853,4133.4,,,,,
519,18/11/07 06:10:00,28.853,4822.3,,,,,
520,18/11/07 06:15:00,28.853,3961.1,,,,,
521,18/11/07 06:20:00,28.953,5166.7,,,,,
522,18/11/07 06:25:00,28.953,5166.7,,,,,
523,18/11/07 06:30:00,28.953,5338.9,,,,,
524,18/11/07 06:35:00,28.953,5511.1,,,,,
525,18/11/07 06:40:00,28.953,5166.7,,,,,
526,18/11/07 06:45:00,28.953,6544.5,,,,,
527,18/11/07 06:50:00,28.953,7577.8,,,,,
528,18/11/07 06:55:00,28.953,8611.2,,,,,
529,18/11/07 07:00:00,29.053,5511.1,,,,,
530,18/11/07 07:05:00,29.053,8611.2,,,,,
531,18/11/07 07:10:00,29.053,9300.1,,,,,
532,18/11/07 07:15:00,29.053,8611.2,,,,,
533,18/11/07 07:20:00,29.053,6544.5,,,,,
534,18/11/07 07:25:00,29.053,7577.8,,,,,
535,18/11/07 07:30:00,29.152,9644.5,,,,,
536,18/11/07 07:35:00,29.152,10677.8,,,,,
537,18/11/07 07:40:00,28.953,6544.5,,,,,
538,18/11/07 07:45:00,29.152,10333.4,,,,,
539,18/11/07 07:50:00,29.152,9644.5,,,,,
540,18/11/07 07:55:00,29.152,11022.3,,,,,
541,18/11/07 08:00:00,29.152,4477.8,,,,,
542,18/11/07 08:05:00,29.053,3272.2,,,,,
543,18/11/07 08:10:00,29.152,11022.3,,,,,
544,18/11/07 08:15:00,29.252,12400.1,,,,,
545,18/11/07 08:20:00,29.252,11022.3,,,,,
546,18/11/07 08:25:00,29.252,10677.8,,,,,
547,18/11/07 08:30:00,29.252,10333.4,,,,,
548,18/11/07 08:35:00,29.152,13089.0,,,,,
549,18/11/07 08:40:00,28.853,1636.1,,,,,
550,18/11/07 08:45:00,29.053,1980.6,,,,,
551,18/11/07 08:50:00,29.252,11022.3,,,,,
552,18/11/07 08:55:00,29.252,13089.0,,,,,
553,18/11/07 09:00:00,29.252,11711.2,,,,,
554,18/11/07 09:05:00,29.252,11022.3,,,,,
555,18/11/07 09:10:00,29.352,10333.4,,,,,
556,18/11/07 09:15:00,29.352,13777.9,,,,,
557,18/11/07 09:20:00,29.352,8266.7,,,,,
558,18/11/07 09:25:00,29.352,13089.0,,,,,
559,18/11/07 09:30:00,29.352,11022.3,,,,,
560,18/11/07 09:35:00,29.352,10677.8,,,,,
561,18/11/07 09:40:00,29.452,8266.7,,,,,
562,18/11/07 09:45:00,29.452,9644.5,,,,,
563,18/11/07 09:50:00,29.452,9300.1,,,,,
564,18/11/07 09:55:00,29.452,12400.1,,,,,
565,18/11/07 10:00:00,29.452,9644.5,,,,,
566,18/11/07 10:05:00,29.352,13089.0,,,,,
567,18/11/07 10:10:00,29.452,8611.2,,,,,
568,18/11/07 10:15:00,29.452,8611.2,,,,,
569,18/11/07 10:20:00,29.452,10333.4,,,,,
570,18/11/07 10:25:00,29.452,11711.2,,,,,
571,18/11/07 10:30:00,29.452,9300.1,,,,,
572,18/11/07 10:35:00,29.452,10333.4,,,,,
573,18/11/07 10:40:00,29.452,8611.2,,,,,
574,18/11/07 10:45:00,29.452,7577.8,,,,,
575,18/11/07 10:50:00,29.352,7233.4,,,,,
576,18/11/07 10:55:00,29.352,6544.5,,,,,
577,18/11/07 11:00:00,29.352,6544.5,,,,,
578,18/11/07 11:05:00,29.252,5511.1,,,,,
579,18/11/07 11:10:00,29.252,6200.0,,,,,
580,18/11/07 11:15:00,29.252,5511.1,,,,,
581,18/11/07 11:20:00,29.252,5511.1,,,,,
582,18/11/07 11:25:00,29.252,5338.9,,,,,
583,18/11/07 11:30:00,29.252,5338.9,,,,,
584,18/11/07 11:35:00,29.252,4305.6,,,,,
585,18/11/07 11:40:00,29.252,5166.7,,,,,
586,18/11/07 11:45:00,29.252,4477.8,,,,,
587,18/11/07 11:50:00,29.252,4477.8,,,,,
588,18/11/07 11:55:00,29.252,3961.1,,,,,
589,18/11/07 12:00:00,29.252,3961.1,,,,,
590,18/11/07 12:05:00,29.252,4133.4,,,,,
591,18/11/07 12:10:00,29.252,3961.1,,,,,
592,18/11/07 12:15:00,29.252,3444.5,,,,,
593,18/11/07 12:20:00,29.152,3788.9,,,,,
594,18/11/07 12:25:00,29.053,3616.7,,,,,
595,18/11/07 12:30:00,29.152,3444.5,,,,,
596,18/11/07 12:35:00,29.152,3272.2,,,,,
597,18/11/07 12:40:00,28.853,2927.8,,,,,
598,18/11/07 12:45:00,28.456,1722.2,,,,,
599,18/11/07 12:50:00,28.853,2497.2,,,,,
600,18/11/07 12:55:00,29.053,2583.4,,,,,
601,18/11/07 13:00:00,29.053,2755.6,,,,,
602,18/11/07 13:05:00,29.053,2238.9,,,,,
603,18/11/07 13:10:00,29.152,2325.0,,,,,
604,18/11/07 13:15:00,29.152,2238.9,,,,,
605,18/11/07 13:20:00,29.152,2066.7,,,,,
606,18/11/07 13:25:00,29.152,2066.7,,,,,
607,18/11/07 13:30:00,29.152,1722.2,,,,,
608,18/11/07 13:35:00,29.152,1808.3,,,,,
609,18/11/07 13:40:00,29.152,1894.5,,,,,
610,18/11/07 13:45:00,29.152,1636.1,,,,,
611,18/11/07 13:50:00,29.152,1722.2,,,,,
612,18/11/07 13:55:00,29.053,1108.7,,,,,
613,18/11/07 14:00:00,29.152,1636.1,,,,,
614,18/11/07 14:05:00,29.152,1377.8,,,,,
615,18/11/07 14:10:00,29.152,1377.8,,,,,
616,18/11/07 14:15:00,29.152,1367.0,,,,,
617,18/11/07 14:20:00,29.152,1324.0,,,,,
618,18/11/07 14:25:00,29.152,1237.9,,,,,
619,18/11/07 14:30:00,29.152,1194.8,,,,,
620,18/11/07 14:35:00,29.152,1162.5,,,,,
621,18/11/07 14:40:00,29.152,1151.7,,,,,
622,18/11/07 14:45:00,29.152,1173.3,,,,,
623,18/11/07 14:50:00,29.053,1141.0,,,,,
624,18/11/07 14:55:00,29.053,1001.0,,,,,
625,18/11/07 15:00:00,29.053,947.2,,,,,
626,18/11/07 15:05:00,29.053,882.6,,,,,
627,18/11/07 15:10:00,29.053,882.6,,,,,
628,18/11/07 15:15:00,29.053,850.4,,,,,
629,18/11/07 15:20:00,29.053,796.5,,,,,
630,18/11/07 15:25:00,29.053,764.2,,,,,
631,18/11/07 15:30:00,28.953,613.5,,,,,
632,18/11/07 15:35:00,29.053,710.4,,,,,
633,18/11/07 15:40:00,28.953,710.4,,,,,
634,18/11/07 15:45:00,28.953,667.4,,,,,
635,18/11/07 15:50:00,28.953,527.4,,,,,
636,18/11/07 15:55:00,28.953,613.5,,,,,
637,18/11/07 16:00:00,28.953,538.2,,,,,
638,18/11/07 16:05:00,28.953,473.6,,,,,
639,18/11/07 16:10:00,28.953,419.8,,,,,
640,18/11/07 16:15:00,28.853,344.4,,,,,
641,18/11/07 16:20:00,28.754,312.2,,,,,
642,18/11/07 16:25:00,28.754,258.3,,,,,
643,18/11/07 16:30:00,28.754,204.5,,,,,
644,18/11/07 16:35:00,28.754,139.9,,,,,
645,18/11/07 16:40:00,28.754,86.1,,,,,
646,18/11/07 16:45:00,28.754,64.6,,,,,
647,18/11/07 16:50:00,28.754,43.1,,,,,
648,18/11/07 16:55:00,28.754,21.5,,,,,
649,18/11/07 17:00:00,28.754,0.0,,,,,
650,18/11/07 17:05:00,28.754,0.0,,,,,
651,18/11/07 17:10:00,28.853,0.0,,,,,
652,18/11/07 17:15:00,28.853,0.0,,,,,
653,18/11/07 17:20:00,28.754,0.0,,,,,
654,18/11/07 17:25:00,28.754,0.0,,,,,
655,18/11/07 17:30:00,28.853,0.0,,,,,
656,18/11/07 17:35:00,28.853,0.0,,,,,
657,18/11/07 17:40:00,28.754,0.0,,,,,
658,18/11/07 17:45:00,28.754,0.0,,,,,
659,18/11/07 17:50:00,28.754,0.0,,,,,
660,18/11/07 17:55:00,28.754,0.0,,,,,
661,18/11/07 18:00:00,28.754,0.0,,,,,
662,18/11/07 18:05:00,28.655,0.0,,,,,
663,18/11/07 18:10:00,28.754,0.0,,,,,
664,18/11/07 18:15:00,28.754,0.0,,,,,
665,18/11/07 18:20:00,28.655,0.0,,,,,
666,18/11/07 18:25:00,28.655,0.0,,,,,
667,18/11/07 18:30:00,28.655,0.0,,,,,
668,18/11/07 18:35:00,28.655,0.0,,,,,
669,18/11/07 18:40:00,28.655,0.0,,,,,
670,18/11/07 18:45:00,28.655,0.0,,,,,
671,18/11/07 18:50:00,28.754,0.0,,,,,
672,18/11/07 18:55:00,28.754,0.0,,,,,
673,18/11/07 19:00:00,28.754,0.0,,,,,
674,18/11/07 19:05:00,28.655,0.0,,,,,
675,18/11/07 19:10:00,28.754,0.0,,,,,
676,18/11/07 19:15:00,28.754,0.0,,,,,
677,18/11/07 19:20:00,28.754,0.0,,,,,
678,18/11/07 19:25:00,28.754,0.0,,,,,
679,18/11/07 19:30:00,28.853,0.0,,,,,
680,18/11/07 19:35:00,28.853,0.0,,,,,
681,18/11/07 19:40:00,28.853,0.0,,,,,
682,18/11/07 19:45:00,28.853,0.0,,,,,
683,18/11/07 19:50:00,28.754,0.0,,,,,
684,18/11/07 19:55:00,28.754,0.0,,,,,
685,18/11/07 20:00:00,28.754,0.0,,,,,
686,18/11/07 20:05:00,28.754,0.0,,,,,
687,18/11/07 20:10:00,28.754,0.0,,,,,
688,18/11/07 20:15:00,28.853,0.0,,,,,
689,18/11/07 20:20:00,28.853,0.0,,,,,
690,18/11/07 20:25:00,28.655,0.0,,,,,
691,18/11/07 20:30:00,28.655,0.0,,,,,
692,18/11/07 20:35:00,28.655,0.0,,,,,
693,18/11/07 20:40:00,28.754,0.0,,,,,
694,18/11/07 20:45:00,28.754,0.0,,,,,
695,18/11/07 20:50:00,28.853,0.0,,,,,
696,18/11/07 20:55:00,28.853,0.0,,,,,
697,18/11/07 21:00:00,28.853,0.0,,,,,
698,18/11/07 21:05:00,28.853,0.0,,,,,
699,18/11/07 21:10:00,28.853,0.0,,,,,
700,18/11/07 21:15:00,28.853,0.0,,,,,
701,18/11/07 21:20:00,28.853,0.0,,,,,
702,18/11/07 21:25:00,28.853,0.0,,,,,
703,18/11/07 21:30:00,28.853,0.0,,,,,
704,18/11/07 21:35:00,28.853,0.0,,,,,
705,18/11/07 21:40:00,28.853,0.0,,,,,
706,18/11/07 21:45:00,28.853,0.0,,,,,
707,18/11/07 21:50:00,28.853,0.0,,,,,
708,18/11/07 21:55:00,28.853,0.0,,,,,
709,18/11/07 22:00:00,28.853,0.0,,,,,
710,18/11/07 22:05:00,28.853,0.0,,,,,
711,18/11/07 22:10:00,28.853,0.0,,,,,
712,18/11/07 22:15:00,28.853,0.0,,,,,
713,18/11/07 22:20:00,28.853,0.0,,,,,
714,18/11/07 22:25:00,28.853,0.0,,,,,
715,18/11/07 22:30:00,28.853,0.0,,,,,
716,18/11/07 22:35:00,28.853,0.0,,,,,
717,18/11/07 22:40:00,28.853,0.0,,,,,
718,18/11/07 22:45:00,28.853,0.0,,,,,
719,18/11/07 22:50:00,28.853,0.0,,,,,
720,18/11/07 22:55:00,28.754,0.0,,,,,
721,18/11/07 23:00:00,28.853,0.0,,,,,
722,18/11/07 23:05:00,28.754,0.0,,,,,
723,18/11/07 23:10:00,28.853,0.0,,,,,
724,18/11/07 23:15:00,28.754,0.0,,,,,
725,18/11/07 23:20:00,28.754,0.0,,,,,
726,18/11/07 23:25:00,28.754,0.0,,,,,
727,18/11/07 23:30:00,28.754,0.0,,,,,
728,18/11/07 23:35:00,28.754,0.0,,,,,
729,18/11/07 23:40:00,28.754,0.0,,,,,
730,18/11/07 23:45:00,28.754,0.0,,,,,
731,18/11/07 23:50:00,28.754,0.0,,,,,
732,18/11/07 23:55:00,28.754,0.0,,,,,
733,18/11/08 00:00:00,28.853,0.0,,,,,
734,18/11/08 00:05:00,28.754,0.0,,,,,
735,18/11/08 00:10:00,28.754,0.0,,,,,
736,18/11/08 00:15:00,28.754,0.0,,,,,
737,18/11/08 00:20:00,28.754,0.0,,,,,
738,18/11/08 00:25:00,28.754,0.0,,,,,
739,18/11/08 00:30:00,28.754,0.0,,,,,
740,18/11/08 00:35:00,28.754,0.0,,,,,
741,18/11/08 00:40:00,28.754,0.0,,,,,
742,18/11/08 00:45:00,28.754,0.0,,,,,
743,18/11/08 00:50:00,28.754,0.0,,,,,
744,18/11/08 00:55:00,28.754,0.0,,,,,
745,18/11/08 01:00:00,28.754,0.0,,,,,
746,18/11/08 01:05:00,28.754,0.0,,,,,
747,18/11/08 01:10:00,28.754,0.0,,,,,
748,18/11/08 01:15:00,28.754,0.0,,,,,
749,18/11/08 01:20:00,28.754,0.0,,,,,
750,18/11/08 01:25:00,28.754,0.0,,,,,
751,18/11/08 01:30:00,28.754,0.0,,,,,
752,18/11/08 01:35:00,28.754,0.0,,,,,
753,18/11/08 01:40:00,28.754,0.0,,,,,
754,18/11/08 01:45:00,28.754,0.0,,,,,
755,18/11/08 01:50:00,28.754,0.0,,,,,
756,18/11/08 01:55:00,28.754,0.0,,,,,
757,18/11/08 02:00:00,28.754,0.0,,,,,
758,18/11/08 02:05:00,28.754,0.0,,,,,
759,18/11/08 02:10:00,28.754,0.0,,,,,
760,18/11/08 02:15:00,28.754,0.0,,,,,
761,18/11/08 02:20:00,28.754,0.0,,,,,
762,18/11/08 02:25:00,28.754,0.0,,,,,
763,18/11/08 02:30:00,28.655,0.0,,,,,
764,18/11/08 02:35:00,28.655,0.0,,,,,
765,18/11/08 02:40:00,28.655,0.0,,,,,
766,18/11/08 02:45:00,28.655,0.0,,,,,
767,18/11/08 02:50:00,28.655,0.0,,,,,
768,18/11/08 02:55:00,28.655,0.0,,,,,
769,18/11/08 03:00:00,28.655,0.0,,,,,
770,18/11/08 03:05:00,28.655,0.0,,,,,
771,18/11/08 03:10:00,28.655,0.0,,,,,
772,18/11/08 03:15:00,28.655,0.0,,,,,
773,18/11/08 03:20:00,28.655,0.0,,,,,
774,18/11/08 03:25:00,28.655,0.0,,,,,
775,18/11/08 03:30:00,28.655,0.0,,,,,
776,18/11/08 03:35:00,28.655,0.0,,,,,
777,18/11/08 03:40:00,28.555,0.0,,,,,
778,18/11/08 03:45:00,28.555,0.0,,,,,
779,18/11/08 03:50:00,28.555,0.0,,,,,
780,18/11/08 03:55:00,28.555,0.0,,,,,
781,18/11/08 04:00:00,28.555,0.0,,,,,
782,18/11/08 04:05:00,28.655,0.0,,,,,
783,18/11/08 04:10:00,28.655,21.5,,,,,
784,18/11/08 04:15:00,28.655,43.1,,,,,
785,18/11/08 04:20:00,28.655,86.1,,,,,
786,18/11/08 04:25:00,28.655,129.2,,,,,
787,18/11/08 04:30:00,28.655,172.2,,,,,
788,18/11/08 04:35:00,28.655,279.9,,,,,
789,18/11/08 04:40:00,28.655,409.0,,,,,
790,18/11/08 04:45:00,28.655,581.3,,,,,
791,18/11/08 04:50:00,28.655,721.2,,,,,
792,18/11/08 04:55:00,28.655,775.0,,,,,
793,18/11/08 05:00:00,28.655,1076.4,,,,,
794,18/11/08 05:05:00,28.754,990.3,,,,,
795,18/11/08 05:10:00,28.754,1313.2,,,,,
796,18/11/08 05:15:00,28.655,581.3,,,,,
797,18/11/08 05:20:00,28.655,656.6,,,,,
798,18/11/08 05:25:00,28.655,559.7,,,,,
799,18/11/08 05:30:00,28.655,785.8,,,,,
800,18/11/08 05:35:00,28.853,4305.6,,,,,
801,18/11/08 05:40:00,28.853,3616.7,,,,,
802,18/11/08 05:45:00,28.853,3100.0,,,,,
803,18/11/08 05:50:00,28.754,1722.2,,,,,
804,18/11/08 05:55:00,28.853,1636.1,,,,,
805,18/11/08 06:00:00,28.853,4133.4,,,,,
806,18/11/08 06:05:00,28.853,4133.4,,,,,
807,18/11/08 06:10:00,28.953,4822.3,,,,,
808,18/11/08 06:15:00,28.953,5166.7,,,,,
809,18/11/08 06:20:00,28.953,4822.3,,,,,
810,18/11/08 06:25:00,28.853,4477.8,,,,,
811,18/11/08 06:30:00,28.853,5511.1,,,,,
812,18/11/08 06:35:00,28.754,6200.0,,,,,
813,18/11/08 06:40:00,28.853,2497.2,,,,,
814,18/11/08 06:45:00,28.953,7233.4,,,,,
815,18/11/08 06:50:00,28.953,5338.9,,,,,
816,18/11/08 06:55:00,28.953,7577.8,,,,,
817,18/11/08 07:00:00,28.953,7577.8,,,,,
818,18/11/08 07:05:00,29.053,8611.2,,,,,
819,18/11/08 07:10:00,28.953,5166.7,,,,,
820,18/11/08 07:15:00,29.053,8611.2,,,,,
821,18/11/08 07:20:00,29.053,8611.2,,,,,
822,18/11/08 07:25:00,29.053,9644.5,,,,,
823,18/11/08 07:30:00,29.152,10333.4,,,,,
824,18/11/08 07:35:00,29.152,8266.7,,,,,
825,18/11/08 07:40:00,29.152,11022.3,,,,,
826,18/11/08 07:45:00,29.152,10677.8,,,,,
827,18/11/08 07:50:00,29.152,2238.9,,,,,
828,18/11/08 07:55:00,28.853,1550.0,,,,,
829,18/11/08 08:00:00,29.152,12400.1,,,,,
830,18/11/08 08:05:00,29.152,11022.3,,,,,
831,18/11/08 08:10:00,29.252,11022.3,,,,,
832,18/11/08 08:15:00,29.053,2927.8,,,,,
833,18/11/08 08:20:00,29.252,13089.0,,,,,
834,18/11/08 08:25:00,29.252,11711.2,,,,,
835,18/11/08 08:30:00,29.252,9300.1,,,,,
836,18/11/08 08:35:00,29.252,11711.2,,,,,
837,18/11/08 08:40:00,29.252,13089.0,,,,,
838,18/11/08 08:45:00,29.352,10677.8,,,,,
839,18/11/08 08:50:00,29.352,13089.0,,,,,
840,18/11/08 08:55:00,29.352,14466.8,,,,,
841,18/11/08 09:00:00,29.352,13089.0,,,,,
842,18/11/08 09:05:00,29.252,13089.0,,,,,
843,18/11/08 09:10:00,29.252,13089.0,,,,,
844,18/11/08 09:15:00,29.352,12400.1,,,,,
845,18/11/08 09:20:00,29.252,13777.9,,,,,
846,18/11/08 09:25:00,29.352,13089.0,,,,,
847,18/11/08 09:30:00,29.352,10677.8,,,,,
848,18/11/08 09:35:00,29.352,12400.1,,,,,
849,18/11/08 09:40:00,29.352,12400.1,,,,,
850,18/11/08 09:45:00,29.352,9644.5,,,,,
851,18/11/08 09:50:00,29.252,2927.8,,,,,
852,18/11/08 09:55:00,29.252,9644.5,,,,,
853,18/11/08 10:00:00,29.352,12400.1,,,,,
854,18/11/08 10:05:00,29.352,5166.7,,,,,
855,18/11/08 10:10:00,29.352,12400.1,,,,,
856,18/11/08 10:15:00,29.252,11022.3,,,,,
857,18/11/08 10:20:00,29.352,9300.1,,,,,
858,18/11/08 10:25:00,29.252,6544.5,,,,,
859,18/11/08 10:30:00,29.352,7233.4,,,,,
860,18/11/08 10:35:00,29.352,7577.8,,,,,
861,18/11/08 10:40:00,29.352,8611.2,,,,,
862,18/11/08 10:45:00,29.053,2927.8,,,,,
863,18/11/08 10:50:00,29.352,7577.8,,,,,
864,18/11/08 10:55:00,29.352,7233.4,,,,,
865,18/11/08 11:00:00,28.953,2152.8,,,,,
866,18/11/08 11:05:00,29.252,6544.5,,,,,
867,18/11/08 11:10:00,29.152,2927.8,,,,,
868,18/11/08 11:15:00,28.953,1141.0,,,,,
869,18/11/08 11:20:00,28.953,2411.1,,,,,
870,18/11/08 11:25:00,28.953,1980.6,,,,,
871,18/11/08 11:30:00,29.252,4650.0,,,,,
872,18/11/08 11:35:00,29.352,4822.3,,,,,
873,18/11/08 11:40:00,29.252,3616.7,,,,,
874,18/11/08 11:45:00,29.252,4994.5,,,,,
875,18/11/08 11:50:00,29.352,3961.1,,,,,
876,18/11/08 11:55:00,29.352,4650.0,,,,,
877,18/11/08 12:00:00,29.252,4133.4,,,,,
878,18/11/08 12:05:00,29.053,1980.6,,,,,
879,18/11/08 12:10:00,29.252,3788.9,,,,,
880,18/11/08 12:15:00,29.252,3444.5,,,,,
881,18/11/08 12:20:00,29.152,3272.2,,,,,
882,18/11/08 12:25:00,29.152,2927.8,,,,,
883,18/11/08 12:30:00,29.152,2755.6,,,,,
884,18/11/08 12:35:00,29.152,2927.8,,,,,
885,18/11/08 12:40:00,29.152,3272.2,,,,,
886,18/11/08 12:45:00,29.152,4305.6,,,,,
887,18/11/08 12:50:00,28.853,1097.9,,,,,
888,18/11/08 12:55:00,28.754,1248.6,,,,,
889,18/11/08 13:00:00,28.853,1550.0,,,,,
890,18/11/08 13:05:00,29.053,2411.1,,,,,
891,18/11/08 13:10:00,29.053,2152.8,,,,,
892,18/11/08 13:15:00,29.053,2411.1,,,,,
893,18/11/08 13:20:00,29.053,2927.8,,,,,
894,18/11/08 13:25:00,28.853,1463.9,,,,,
895,18/11/08 13:30:00,28.853,1141.0,,,,,
896,18/11/08 13:35:00,28.754,1173.3,,,,,
897,18/11/08 13:40:00,28.953,2066.7,,,,,
898,18/11/08 13:45:00,29.053,1894.5,,,,,
899,18/11/08 13:50:00,29.053,1722.2,,,,,
900,18/11/08 13:55:00,29.053,1550.0,,,,,
901,18/11/08 14:00:00,28.953,1808.3,,,,,
902,18/11/08 14:05:00,29.053,1463.9,,,,,
903,18/11/08 14:10:00,28.953,1808.3,,,,,
904,18/11/08 14:15:00,28.953,1377.8,,,,,
905,18/11/08 14:20:00,28.953,1087.2,,,,,
906,18/11/08 14:25:00,28.853,1065.6,,,,,
907,18/11/08 14:30:00,28.953,1377.8,,,,,
908,18/11/08 14:35:00,28.953,1248.6,,,,,
909,18/11/08 14:40:00,28.853,1119.5,,,,,
910,18/11/08 14:45:00,28.853,1087.2,,,,,
911,18/11/08 14:50:00,28.853,1184.0,,,,,
912,18/11/08 14:55:00,28.853,925.7,,,,,
913,18/11/08 15:00:00,28.754,742.7,,,,,
914,18/11/08 15:05:00,28.853,1151.7,,,,,
915,18/11/08 15:10:00,28.754,613.5,,,,,
916,18/11/08 15:15:00,28.754,1011.8,,,,,
917,18/11/08 15:20:00,28.754,1033.3,,,,,
918,18/11/08 15:25:00,28.853,731.9,,,,,
919,18/11/08 15:30:00,28.853,699.7,,,,,
920,18/11/08 15:35:00,28.953,1151.7,,,,,
921,18/11/08 15:40:00,28.953,796.5,,,,,
922,18/11/08 15:45:00,28.953,753.5,,,,,
923,18/11/08 15:50:00,28.853,775.0,,,,,
924,18/11/08 15:55:00,28.853,785.8,,,,,
925,18/11/08 16:00:00,28.853,495.1,,,,,
926,18/11/08 16:05:00,28.754,495.1,,,,,
927,18/11/08 16:10:00,28.853,398.3,,,,,
928,18/11/08 16:15:00,28.853,398.3,,,,,
929,18/11/08 16:20:00,28.853,279.9,,,,,
930,18/11/08 16:25:00,28.853,236.8,,,,,
931,18/11/08 16:30:00,28.853,226.0,,,,,
932,18/11/08 16:35:00,28.754,172.2,,,,,
933,18/11/08 16:40:00,28.754,139.9,,,,,
934,18/11/08 16:45:00,28.754,96.9,,,,,
935,18/11/08 16:50:00,28.754,64.6,,,,,
936,18/11/08 16:55:00,28.754,32.3,,,,,
937,18/11/08 17:00:00,28.655,10.8,,,,,
938,18/11/08 17:05:00,28.655,0.0,,,,,
939,18/11/08 17:10:00,28.655,0.0,,,,,
940,18/11/08 17:15:00,28.754,0.0,,,,,
941,18/11/08 17:20:00,28.754,0.0,,,,,
942,18/11/08 17:25:00,28.754,0.0,,,,,
943,18/11/08 17:30:00,28.754,0.0,,,,,
944,18/11/08 17:35:00,28.754,0.0,,,,,
945,18/11/08 17:40:00,28.754,0.0,,,,,
946,18/11/08 17:45:00,28.853,0.0,,,,,
947,18/11/08 17:50:00,28.754,0.0,,,,,
948,18/11/08 17:55:00,28.754,0.0,,,,,
949,18/11/08 18:00:00,28.754,0.0,,,,,
950,18/11/08 18:05:00,28.754,0.0,,,,,
951,18/11/08 18:10:00,28.754,0.0,,,,,
952,18/11/08 18:15:00,28.754,0.0,,,,,
953,18/11/08 18:20:00,28.754,0.0,,,,,
954,18/11/08 18:25:00,28.754,0.0,,,,,
955,18/11/08 18:30:00,28.754,0.0,,,,,
956,18/11/08 18:35:00,28.754,0.0,,,,,
957,18/11/08 18:40:00,28.754,0.0,,,,,
958,18/11/08 18:45:00,28.754,0.0,,,,,
959,18/11/08 18:50:00,28.754,0.0,,,,,
960,18/11/08 18:55:00,28.754,0.0,,,,,
961,18/11/08 19:00:00,28.754,0.0,,,,,
962,18/11/08 19:05:00,28.754,0.0,,,,,
963,18/11/08 19:10:00,28.754,0.0,,,,,
964,18/11/08 19:15:00,28.754,0.0,,,,,
965,18/11/08 19:20:00,28.754,0.0,,,,,
966,18/11/08 19:25:00,28.754,0.0,,,,,
967,18/11/08 19:30:00,28.754,0.0,,,,,
968,18/11/08 19:35:00,28.754,0.0,,,,,
969,18/11/08 19:40:00,28.655,0.0,,,,,
970,18/11/08 19:45:00,28.754,0.0,,,,,
971,18/11/08 19:50:00,28.655,0.0,,,,,
972,18/11/08 19:55:00,28.655,0.0,,,,,
973,18/11/08 20:00:00,28.655,0.0,,,,,
974,18/11/08 20:05:00,28.754,0.0,,,,,
975,18/11/08 20:10:00,28.655,0.0,,,,,
976,18/11/08 20:15:00,28.754,0.0,,,,,
