"","Time","Id_Site","Archipelago","Island","Depth","Date_Time","Quantum","Battery"
"300","11:55:00","MO-2","Society","Moorea","20",2018-09-05 11:55:00,357.2,1.5
"301","12:00:00","MO-2","Society","Moorea","20",2018-09-05 12:00:00,377.1,1.5
"302","12:05:00","MO-2","Society","Moorea","20",2018-09-05 12:05:00,476.1,1.5
"303","12:10:00","MO-2","Society","Moorea","20",2018-09-05 12:10:00,339.1,1.5
"304","12:15:00","MO-2","Society","Moorea","20",2018-09-05 12:15:00,191.9,1.5
"305","12:20:00","MO-2","Society","Moorea","20",2018-09-05 12:20:00,222,1.5
"306","12:25:00","MO-2","Society","Moorea","20",2018-09-05 12:25:00,131.4,1.5
"307","12:30:00","MO-2","Society","Moorea","20",2018-09-05 12:30:00,114,1.5
"308","12:35:00","MO-2","Society","Moorea","20",2018-09-05 12:35:00,323.1,1.5
"309","12:40:00","MO-2","Society","Moorea","20",2018-09-05 12:40:00,271.1,1.5
"310","12:45:00","MO-2","Society","Moorea","20",2018-09-05 12:45:00,118.3,1.5
"311","12:50:00","MO-2","Society","Moorea","20",2018-09-05 12:50:00,402.7,1.51
"312","12:55:00","MO-2","Society","Moorea","20",2018-09-05 12:55:00,112.4,1.5
"313","13:00:00","MO-2","Society","Moorea","20",2018-09-05 13:00:00,101.8,1.5
"314","13:05:00","MO-2","Society","Moorea","20",2018-09-05 13:05:00,101.5,1.5
"315","13:10:00","MO-2","Society","Moorea","20",2018-09-05 13:10:00,372.1,1.5
"316","13:15:00","MO-2","Society","Moorea","20",2018-09-05 13:15:00,157.1,1.5
"317","13:20:00","MO-2","Society","Moorea","20",2018-09-05 13:20:00,291.1,1.5
"318","13:25:00","MO-2","Society","Moorea","20",2018-09-05 13:25:00,248.1,1.5
"319","13:30:00","MO-2","Society","Moorea","20",2018-09-05 13:30:00,254.2,1.5
"320","13:35:00","MO-2","Society","Moorea","20",2018-09-05 13:35:00,136.7,1.51
